id,sex,employment,married,income,digital3
42986,F,employed,1,15271,.52704406
42987,M,retired,0,20718,.025687659
42988,F,employed,1,5912,.38385603
42989,F,employed,0,6741,0
42990,F,retired,1,3552,.27383387
42991,F,employed,0,30123,.63847637
42992,M,employed,1,8843,.27688676
42993,F,unemployed,1,14249,.60954994
42994,F,unemployed,1,0,.65037042
42995,M,retired,1,3519,.26015419
42996,F,employed,0,5303,0
42997,M,employed,0,36610,.98711812
42998,F,student,0,0,.53368151
42999,M,retired,0,15154,.30458033
43000,M,employed,1,16913,.83307368
43001,F,employed,0,72718,.53961021
43002,F,student,0,0,.64578611
43003,M,employed,0,68397,.5242607
43004,F,retired,1,15280,.033189334
43005,F,student,0,0,.94388187
43006,F,retired,1,4054,0
43007,F,unemployed,1,0,0
43008,F,student,0,0,.12642303
43009,M,employed,0,10355,.8392058
43010,M,student,0,0,.58603239
43011,M,employed,0,5270,0
43012,M,employed,1,18580,.97062403
43013,F,retired,1,4178,.22160819
43014,F,retired,1,3947,.0049079629
43015,F,retired,1,1573,0
43016,M,employed,1,26447,0
43017,M,unemployed,0,30346,0
43018,M,employed,0,73509,0
43019,M,employed,0,6299,0
43020,F,employed,1,7951,.21308169
43021,F,retired,1,15316,0
43022,M,employed,0,14667,.5511483
43023,F,employed,1,35756,.56299496
43024,F,employed,1,12318,.3348164
43025,M,employed,1,17149,0
43026,M,employed,1,35571,.23053797
43027,M,employed,0,8404,.62921792
43028,F,retired,0,3379,0
43029,M,student,0,0,.8915903
43030,M,employed,0,20365,.88760096
43031,M,retired,1,6996,.069704995
43032,M,employed,1,6811,.62429523
43033,M,employed,1,13812,0
43034,F,employed,1,9091,.96183759
43035,F,employed,0,33753,.76725674
43036,M,employed,1,22018,.088100359
43037,M,employed,1,23702,.85394824
43038,F,unemployed,1,0,.18120648
43039,F,retired,1,6243,.098707296
43040,F,unemployed,1,13075,.51023781
43041,F,student,0,0,.14697547
43042,M,employed,0,20446,.6271801
43043,M,student,0,0,.87758231
43044,M,student,0,0,.040177375
43045,F,retired,1,3282,0
43046,F,retired,1,24096,0
43047,M,employed,0,27031,.2156733
43048,M,employed,1,10346,.48548827
43049,M,employed,0,60883,0
43050,M,employed,0,9098,0
43051,M,employed,1,18080,.51706088
43052,F,employed,1,18460,.51272982
43053,F,employed,0,25620,0
43054,M,employed,1,54380,0
43055,F,employed,1,9029,.10652458
43056,F,unemployed,0,0,0
43057,F,unemployed,1,0,.78822917
43058,M,student,0,14883,0
43059,M,employed,1,21500,0
43060,M,employed,1,6229,.0023640972
43061,M,retired,1,7214,.27573514
43062,M,employed,1,8158,.70588887
43063,M,employed,0,18408,.6372028
43064,F,employed,1,8047,.5051744
43065,M,employed,0,5316,.73104364
43066,M,employed,0,7877,0
43067,M,employed,1,16394,.17638682
43068,M,employed,1,18009,.21381436
43069,F,employed,1,4789,.19606768
43070,F,employed,1,4626,.50017017
43071,M,employed,1,13594,.6588546
43072,M,employed,1,25512,0
43073,M,student,0,24850,.75238359
43074,F,unemployed,1,0,.79630899
43075,F,unemployed,0,15065,.57422823
43076,M,employed,1,7060,.68141401
43077,F,employed,1,5000,.58406681
43078,M,employed,0,5281,.75133622
43079,F,employed,1,7927,0
43080,F,employed,0,8740,0
43081,F,unemployed,1,0,0
43082,M,unemployed,1,508864,.54706168
43083,M,student,0,4702,.95009363
43084,F,retired,1,4486,.22120628
43085,F,unemployed,1,0,0
43086,M,employed,0,6271,.65399778
43087,F,unemployed,1,0,.61206877
43088,F,unemployed,1,0,.75475585
43089,M,employed,1,5361,.73038596
43090,F,student,1,0,.87178385
43091,F,employed,0,5987,.57742727
43092,F,retired,0,4294,.076475851
43093,M,employed,1,46503,.81678164
43094,M,employed,0,19804,.69862616
43095,F,employed,1,4687,0
43096,F,unemployed,1,0,.55377406
43097,F,student,0,0,.13997351
43098,M,student,0,0,0
43099,F,employed,1,17775,0
43100,M,employed,1,27952,.58733457
43101,F,employed,1,19049,.63470256
43102,M,retired,1,5071,.2271661
43103,F,unemployed,0,6174,.84360236
43104,M,student,0,0,.7988236
43105,M,employed,1,39781,.85611922
43106,M,retired,1,4776,.27273637
43107,F,student,0,0,.99660987
43108,F,unemployed,0,0,.96479559
43109,M,employed,1,6522,.55947995
43110,F,student,0,12816,.66684723
43111,M,employed,1,11594,.67499161
43112,F,employed,0,17071,.59664327
43113,F,student,0,25221,.73200059
43114,F,retired,0,9593,.18226251
43115,M,employed,1,12314,.62211472
43116,F,employed,1,14228,.47165319
43117,F,employed,1,8290,0
43118,M,employed,0,7218,.78544372
43119,M,employed,0,15044,.53929627
43120,M,employed,0,10034,.83383834
43121,F,unemployed,1,0,.75637323
43122,F,unemployed,0,41345,.79284602
43123,F,retired,1,19128,0
43124,F,student,0,0,.86476922
43125,F,student,0,3445,.9161976
43126,F,employed,1,54662,.43191025
43127,F,employed,1,34124,.13116454
43128,F,student,0,0,.87256348
43129,M,unemployed,1,0,.33824658
43130,F,employed,1,5764,.16118295
43131,M,employed,1,9517,.81511873
43132,F,retired,1,1571,.27073953
43133,M,employed,0,11435,.17769344
43134,M,employed,1,12209,.61592764
43135,M,student,0,0,.13498184
43136,F,employed,1,11039,.56073332
43137,F,employed,0,10246,0
43138,M,employed,1,15449,.99518168
43139,M,unemployed,1,29273,.060434751
43140,F,employed,1,21886,.8543641
43141,F,unemployed,1,23905,.85179484
43142,M,employed,0,9700,.38155034
43143,M,employed,0,7999,.61214375
43144,F,unemployed,1,10899,.71034664
43145,F,unemployed,0,33483,0
43146,F,employed,0,57232,0
43147,M,employed,1,19063,0
43148,F,student,0,0,.94936204
43149,F,employed,1,24919,.14855546
43150,M,retired,0,4830,.38113052
43151,M,retired,1,10007,.054877155
43152,M,retired,0,5136,0
43153,F,student,0,0,.74637514
43154,F,student,0,20813,.16573711
43155,M,employed,0,23716,.23294693
43156,F,retired,0,2881,0
43157,F,retired,1,3593,.28440371
43158,F,employed,1,6970,0
43159,F,retired,1,6273,0
43160,M,employed,1,7896,.16944759
43161,M,employed,0,15733,.063698657
43162,F,retired,1,17661,0
43163,F,unemployed,0,0,.40606388
43164,M,employed,1,28224,.74275887
43165,M,employed,1,16213,.95357317
43166,M,employed,0,31171,.7952866
43167,F,employed,1,9655,.69169736
43168,M,employed,0,20577,.76630372
43169,M,employed,1,10344,.56106186
43170,F,student,0,0,.88377959
43171,M,employed,0,27816,.70360518
43172,M,unemployed,0,0,.57569587
43173,F,unemployed,1,0,.87911952
43174,F,unemployed,0,0,0
43175,F,employed,1,14716,.70992428
43176,F,unemployed,1,19511,.83437258
43177,F,employed,0,49525,0
43178,F,unemployed,1,0,.53081739
43179,F,unemployed,1,8898,.81847352
43180,M,student,0,0,0
43181,F,employed,1,5253,.035275146
43182,M,unemployed,0,0,.11555918
43183,M,student,0,0,.38746518
43184,F,employed,1,6524,.53462493
43185,M,student,0,0,.90045738
43186,F,retired,0,12142,.21311203
43187,F,employed,1,29172,0
43188,F,unemployed,1,0,.69704771
43189,M,unemployed,1,12280,0
43190,F,employed,1,7786,.25472143
43191,M,employed,0,9207,.59418553
43192,F,student,0,0,.9110297
43193,M,unemployed,1,0,.75544858
43194,F,employed,1,7344,0
43195,F,unemployed,0,10264,.75821185
43196,M,retired,1,4090,0
43197,M,employed,1,231307,.5064615
43198,F,employed,1,30647,.13368979
43199,F,employed,1,6036,.3753455
43200,M,employed,1,29297,.82584661
43201,M,student,0,15786,.91828316
43202,F,unemployed,1,0,.066210926
43203,M,employed,1,16981,.4717097
43204,F,employed,1,230755,.69227356
43205,F,retired,1,12876,0
43206,M,employed,0,8050,0
43207,F,unemployed,1,10939,.067121446
43208,F,student,1,0,.83798939
43209,F,employed,0,6170,.1418151
43210,M,student,0,6008,.19696908
43211,M,employed,1,13864,.46722302
43212,F,employed,1,84651,.067169495
43213,M,employed,1,16361,.99862218
43214,M,employed,1,8538,.34120485
43215,M,employed,1,7922,.82198101
43216,M,employed,1,12987,.84938121
43217,M,employed,1,15018,.69622463
43218,F,student,0,4808,0
43219,F,employed,0,16435,.00074141292
43220,F,employed,0,20608,0
43221,M,student,0,0,.75655258
43222,F,employed,1,90575,.24676184
43223,F,employed,0,6990,0
43224,F,unemployed,1,0,.64332747
43225,M,employed,1,6459,0
43226,F,unemployed,1,746996,.47496104
43227,M,employed,0,12583,.70858216
43228,M,employed,1,11888,.70364332
43229,F,unemployed,1,0,.74334383
43230,F,employed,1,9615,.4280642
43231,M,employed,1,38291,0
43232,M,unemployed,1,9955,.077397667
43233,M,employed,0,10077,.53279763
43234,F,employed,0,21751,.13311623
43235,M,employed,1,5887,.51456118
43236,F,employed,1,21151,.17645103
43237,F,student,0,0,.37603459
43238,M,employed,1,11447,.72276199
43239,F,unemployed,0,5423,.90270495
43240,M,employed,1,115195,.65218002
43241,F,employed,0,8942,.14098515
43242,M,employed,1,5593,.92280126
43243,M,employed,1,57821,.70710272
43244,M,retired,1,5841,.31296179
43245,M,employed,1,9312,.92445368
43246,F,student,1,0,.064226992
43247,M,employed,1,16428,.935314
43248,M,employed,0,15743,0
43249,M,employed,1,5400,.66143715
43250,M,employed,1,24362,0
43251,M,student,0,0,.35972387
43252,M,unemployed,0,6382,0
43253,F,employed,1,9817,0
43254,M,unemployed,1,0,.62392735
43255,F,employed,1,23828,.23566771
43256,F,unemployed,1,6811,.69062722
43257,F,retired,1,2598,.25461933
43258,M,employed,0,6062,.61072254
43259,F,student,0,0,.26314455
43260,M,employed,0,14281,0
43261,F,student,0,35035,.93358868
43262,M,employed,1,5540,.52059776
43263,M,student,0,0,0
43264,M,unemployed,1,0,.60031152
43265,F,employed,1,9146,.53146529
43266,F,employed,1,14806,.51912254
43267,M,employed,0,6774,.60341692
43268,M,student,0,138834,0
43269,M,unemployed,1,0,.31070352
43270,F,employed,1,17020,0
43271,M,employed,1,26874,.92526752
43272,F,retired,0,2260,.24226192
43273,F,employed,1,60240,.6087237
43274,M,employed,1,39359,.4428747
43275,M,employed,1,12882,.72251624
43276,M,employed,0,13942,.25456589
43277,M,employed,1,230418,.039039079
43278,F,unemployed,1,12353,.82723534
43279,M,student,0,8113,.83772063
43280,F,employed,1,8399,0
43281,M,employed,1,73204,0
43282,M,retired,0,35693,.13752015
43283,F,employed,1,9849,0
43284,M,employed,1,6415,.51508534
43285,M,employed,0,9391,0
43286,F,retired,1,78622,.37410188
43287,M,employed,1,27801,.40471405
43288,M,employed,1,7483,.61704326
43289,F,employed,1,27926,.8774544
43290,F,unemployed,0,0,.82292175
43291,M,employed,1,7200,.70029926
43292,M,employed,0,30044,.75192797
43293,M,unemployed,0,14674,.23483406
43294,F,unemployed,1,22095,.97803885
43295,F,employed,1,16202,.84160137
43296,M,student,0,0,.20442662
43297,M,employed,1,12237,.59608811
43298,F,employed,1,18822,.50488353
43299,F,employed,1,7233,.59845388
43300,M,retired,0,6360,0
43301,F,employed,1,7724,.98297447
43302,F,employed,1,37075,.28015941
43303,F,student,0,0,.79228449
43304,F,employed,1,21120,.39189148
43305,F,student,0,9499,.76854312
43306,F,unemployed,1,0,.61835903
43307,F,employed,1,15069,.8561461
43308,M,employed,1,219809,.51728934
43309,F,student,0,5861,.90315807
43310,M,employed,1,13777,.70333982
43311,F,student,0,20068,.71645606
43312,F,retired,1,8602,0
43313,M,retired,0,5251,.22378242
43314,F,employed,1,10488,.48407874
43315,M,employed,1,13291,.57826644
43316,M,employed,1,10876,.72167385
43317,M,student,0,0,.97005379
43318,M,student,0,0,.535658
43319,M,employed,1,6945,.58851117
43320,M,student,0,0,.98768348
43321,M,employed,0,7440,.17121293
43322,F,student,0,0,0
43323,F,unemployed,1,10744,.63508838
43324,M,unemployed,1,0,.55186051
43325,M,employed,0,10994,.55152291
43326,F,employed,1,11083,.48767522
43327,M,student,0,13949,.59670573
43328,M,employed,1,20709,.62771744
43329,M,retired,0,6557,.32855061
43330,F,employed,0,7648,.67211199
43331,F,unemployed,1,0,.960922
43332,F,employed,1,8274,.59512717
43333,F,employed,0,10223,0
43334,F,employed,1,4736,.58093405
43335,M,employed,1,7030,.77774173
43336,F,employed,1,24178,.4483873
43337,F,unemployed,1,0,.81285876
43338,M,employed,1,12844,.66660112
43339,M,student,1,0,.651528
43340,F,employed,1,4833,0
43341,M,retired,1,54111,0
43342,F,unemployed,1,11144,.3435404
43343,M,employed,1,34211,.58091795
43344,F,unemployed,1,8042,0
43345,M,employed,1,16168,.27443728
43346,M,student,0,20503,.72551435
43347,F,student,0,14832,.59268707
43348,F,employed,1,4782,.60712737
43349,M,student,0,4597,.81053358
43350,M,unemployed,1,0,.26520297
43351,M,retired,1,11499,.13691832
43352,F,retired,1,3148,.16533062
43353,M,employed,1,12122,.11546869
43354,M,student,0,0,.9640221
43355,F,employed,1,6112,0
43356,F,student,0,0,.72248983
43357,M,employed,1,14753,0
43358,M,employed,0,11774,.52232552
43359,M,retired,1,52692,0
43360,M,employed,0,25782,0
43361,M,employed,1,100899,.42320308
43362,M,student,1,41071,0
43363,F,student,0,4255,.84233296
43364,F,unemployed,1,7884,.75441086
43365,M,student,0,0,.75669706
43366,M,employed,1,64091,.69549906
43367,F,retired,0,11539,0
43368,F,student,0,12224,.9307183
43369,F,student,0,0,.82299614
43370,M,employed,1,12063,.69699872
43371,F,employed,1,7495,.12574703
43372,M,employed,1,18743,.17425629
43373,M,employed,1,32560,0
43374,M,employed,0,5534,.30805573
43375,F,unemployed,1,16489,.57834119
43376,M,employed,1,93824,.54022807
43377,M,employed,1,20210,.42051381
43378,M,employed,0,6480,0
43379,F,employed,1,4651,.96514475
43380,M,employed,1,9080,0
43381,F,employed,0,129330,.59298944
43382,M,employed,0,11275,.65479934
43383,M,employed,1,281654,.2364096
43384,M,employed,1,9215,.3561736
43385,F,employed,1,51731,.6766392
43386,F,employed,0,7109,.27925512
43387,M,employed,1,11718,.56608653
43388,F,student,0,15353,.54981017
43389,M,unemployed,1,0,0
43390,F,unemployed,1,7660,.24180466
43391,F,retired,1,24758,0
43392,F,employed,1,30209,.091011167
43393,M,employed,1,15787,.65923715
43394,F,employed,1,36875,.02777515
43395,M,employed,1,7400,.59362864
43396,M,employed,1,16943,.17950766
43397,F,employed,1,5594,.39411348
43398,F,student,0,0,0
43399,M,student,0,0,.1267854
43400,M,employed,1,91119,.24681497
43401,M,employed,0,7803,.92913026
43402,F,employed,0,7982,.5980072
43403,M,employed,1,6257,.74128765
43404,M,retired,1,5430,0
43405,M,student,0,21336,.9388876
43406,M,student,1,1902,.91398817
43407,M,employed,1,8142,0
43408,M,student,0,5478,.33504194
43409,M,student,0,0,.97097045
43410,M,employed,0,13241,.056194119
43411,M,student,0,0,.91161424
43412,M,employed,1,26208,0
43413,M,employed,1,50970,.6857397
43414,F,retired,1,12797,.051900279
43415,M,student,0,0,.60611713
43416,M,employed,1,21273,.50495571
43417,F,employed,1,5653,.61234576
43418,F,employed,1,6597,.6129148
43419,M,employed,1,8908,.006985893
43420,F,employed,1,9022,.63004637
43421,F,employed,1,49254,.76615816
43422,F,student,0,0,.6293928
43423,F,student,0,13501,.12769864
43424,F,student,0,3958,.98261988
43425,F,retired,0,24149,.24056096
43426,M,employed,0,17238,.41671655
43427,M,employed,1,10520,.38620844
43428,F,retired,0,3622,0
43429,F,unemployed,1,0,.87582773
43430,M,retired,1,5724,0
43431,F,employed,0,10710,0
43432,M,unemployed,1,10202,.72985971
43433,M,student,1,0,.92044216
43434,M,employed,1,119189,.78226662
43435,F,employed,1,4129,.69973832
43436,F,retired,1,3652,0
43437,M,employed,1,22434,.52231425
43438,F,employed,1,137444,.53342581
43439,M,employed,1,8331,.13197276
43440,M,employed,1,10596,.56393087
43441,M,retired,0,3924,.22292729
43442,M,student,0,13223,.29741225
43443,M,employed,1,13192,.4525353
43444,M,retired,0,3329,.17397423
43445,M,employed,1,13382,0
43446,F,employed,1,9804,.35392019
43447,M,student,0,0,.8471837
43448,M,employed,0,11961,.56114757
43449,F,student,0,10752,.36918026
43450,M,employed,0,32901,.12443368
43451,F,employed,1,5491,.57649028
43452,F,student,0,0,.77211618
43453,F,employed,0,5130,.018776163
43454,M,unemployed,1,41322,.10470866
43455,M,employed,0,29765,.81507415
43456,M,student,0,15112,.4713662
43457,M,employed,1,6451,0
43458,F,retired,1,2987,0
43459,M,unemployed,1,0,.34159482
43460,M,employed,1,33372,.019228511
43461,M,employed,1,10440,0
43462,F,employed,1,20092,.4653604
43463,M,employed,1,8265,.014987593
43464,F,unemployed,0,31660,.63005
43465,M,employed,1,50825,.5559743
43466,M,employed,1,106080,0
43467,M,employed,0,8778,0
43468,M,student,0,0,.58915305
43469,M,employed,0,8141,.76616728
43470,F,retired,1,5417,.014658528
43471,F,unemployed,1,6935,.59261537
43472,M,student,0,18661,.75011742
43473,M,employed,1,5237,0
43474,M,employed,1,8654,.58849841
43475,M,unemployed,0,16214,.58673936
43476,M,retired,1,5223,.22865923
43477,F,employed,1,11162,.61953527
43478,M,student,0,11206,.84406614
43479,F,student,0,0,.87142938
43480,M,student,0,0,.66424984
43481,M,student,0,4114,.77269322
43482,F,retired,1,8442,0
43483,M,student,0,6216,.89117789
43484,M,student,0,22738,.5374276
43485,F,employed,1,5350,.51855046
43486,F,employed,1,52397,.067078784
43487,M,student,0,0,.84411126
43488,F,unemployed,0,0,0
43489,M,employed,1,16984,.53583431
43490,F,student,0,4461,.92563814
43491,M,employed,0,16787,0
43492,F,student,0,0,.25848952
43493,M,student,0,0,.85164326
43494,M,student,0,0,.90211451
43495,F,employed,1,7298,.045736417
43496,F,retired,0,4780,0
43497,M,student,0,0,.8465054
43498,F,retired,1,4958,.26711851
43499,M,employed,1,8342,.70025301
43500,F,employed,1,6056,.53153986
43501,M,retired,1,5603,.25666741
43502,M,student,0,0,.4054144
43503,F,employed,0,7605,.68458432
43504,M,unemployed,0,10846,.65280527
43505,F,employed,0,18386,.64018655
43506,F,employed,0,15750,.68154144
43507,M,student,0,0,.44549215
43508,M,employed,1,8250,.81493056
43509,M,employed,1,6584,.032604422
43510,M,student,0,4840,.10556027
43511,M,employed,1,18241,.78681225
43512,F,employed,1,6246,.09468352
43513,F,employed,0,17939,.23767683
43514,F,unemployed,1,6673,.25721109
43515,M,employed,0,49378,.35970935
43516,F,employed,1,6781,.75378382
43517,M,employed,1,26004,.013620215
43518,F,employed,0,21862,.3088825
43519,F,unemployed,1,0,.56296784
43520,M,student,0,0,.97033626
43521,F,student,0,0,.57098806
43522,M,employed,1,25654,.54056805
43523,M,unemployed,0,6855,.74098986
43524,M,employed,1,6765,.56542164
43525,M,unemployed,1,0,.79833585
43526,M,unemployed,1,8970,.74013895
43527,M,employed,0,11258,.44411102
43528,M,employed,1,16281,.6582908
43529,M,retired,0,6886,.209498
43530,F,employed,0,8916,.78320336
43531,M,employed,1,28101,.60990816
43532,F,employed,1,5199,.72884572
43533,M,employed,1,9250,.49101835
43534,F,unemployed,1,12109,0
43535,M,employed,1,10382,.98232228
43536,F,student,0,0,.37599009
43537,M,employed,1,9561,.41144481
43538,M,employed,0,14087,.58073562
43539,M,unemployed,0,0,.74256223
43540,F,student,0,0,.91303456
43541,F,student,0,0,.51512367
43542,F,employed,0,5599,.61463141
43543,M,student,0,11541,.90287024
43544,F,unemployed,0,8125,.59398162
43545,F,unemployed,0,36357,.5137198
43546,M,employed,1,12235,.82056832
43547,M,employed,0,11122,.88035202
43548,F,employed,1,5147,.67556685
43549,M,employed,1,7156,.59082597
43550,M,employed,1,7019,.62000388
43551,M,employed,1,5342,.82609832
43552,F,employed,1,9055,.17996964
43553,F,retired,0,3969,.30466229
43554,M,employed,0,40713,.40507126
43555,M,employed,1,7724,0
43556,M,unemployed,1,0,.63203555
43557,M,employed,1,12744,.78620178
43558,M,unemployed,1,0,.77989382
43559,M,employed,1,9158,0
43560,F,student,1,0,.64876163
43561,M,employed,0,8081,.63693297
43562,F,employed,0,19925,0
43563,M,student,0,17583,.91718739
43564,F,employed,0,14994,.89250165
43565,M,student,0,0,.38638148
43566,M,unemployed,1,0,0
43567,M,unemployed,0,0,.70348132
43568,M,unemployed,1,0,.77331078
43569,M,employed,1,8580,.46892017
43570,M,retired,1,6026,0
43571,M,unemployed,1,6480,.70206219
43572,F,retired,0,5204,.26114693
