id,sex,employment,married,income,digital3,default
53814,M,unemployed,1,69505,0.073200613,0
53815,M,student,0,7093,0.8206082,1
53816,M,student,0,0,0.5403952,0
53817,M,unemployed,1,10368,0.69683236,0
53818,M,unemployed,1,0,0.65639263,0
53819,M,retired,1,4938,0.060088098,0
53820,F,employed,1,8098,0.2795375,0
53821,F,employed,1,4689,0.76591313,0
53822,F,employed,1,4944,0.31785089,0
53823,M,employed,1,26887,0.52066636,0
53824,F,student,0,0,0.80933607,0
53825,M,retired,1,4379,0.28042212,0
53826,M,employed,1,157866,0.79589325,0
53827,F,unemployed,1,11431,0.29015118,0
53828,F,retired,1,9966,0.0,1
53829,M,employed,1,18451,0.71183789,0
53830,M,student,0,8315,0.8294695,0
53831,M,employed,1,6439,0.80536151,1
53832,M,retired,0,18333,0.21717545,0
53833,M,employed,1,68350,0.98718733,0
53834,M,unemployed,1,0,0.55467117,0
53835,M,employed,1,16919,0.53361815,0
53836,F,employed,0,15548,0.03495634,0
53837,M,employed,1,48120,0.61653489,0
53838,F,employed,0,7140,0.66259545,0
53839,M,employed,0,14227,0.76999295,0
53840,M,employed,1,9104,0.56188536,1
53841,M,employed,1,12988,0.69462872,0
53842,M,employed,1,15501,0.0,0
53843,F,employed,0,6027,0.68886143,0
53844,M,unemployed,1,10895,0.0,0
53845,F,employed,0,11622,0.073027171,0
53846,F,student,0,0,0.443591,0
53847,F,employed,1,10458,0.0,0
53848,M,student,0,0,0.96469045,0
53849,M,unemployed,1,7677,0.0,0
53850,M,unemployed,0,0,0.0,0
53851,F,student,0,0,0.0,0
53852,F,employed,1,5152,0.56803477,0
53853,F,unemployed,1,10363,0.37646723,0
53854,M,student,0,0,0.0,0
53855,F,employed,1,7751,0.0,0
53856,M,employed,1,7409,0.0,0
53857,M,employed,0,58905,0.63214636,0
53858,F,employed,1,9304,0.61357445,0
53859,F,employed,1,5791,0.58421832,0
53860,F,student,1,0,0.9983533,0
53861,F,retired,1,2912,0.28965303,0
53862,M,employed,1,19781,0.6122067,0
53863,F,unemployed,0,11604,0.35738045,0
53864,F,retired,1,3016,0.0,0
53865,F,employed,1,15744,0.70289284,0
53866,F,student,0,11195,0.85657161,0
53867,M,employed,1,24007,0.0073535992,0
53868,F,unemployed,1,0,0.82808703,0
53869,F,employed,1,4338,0.0,0
53870,F,employed,1,8854,0.6129697,0
53871,M,employed,1,11996,0.51847106,0
53872,M,employed,0,27953,0.0,0
53873,F,unemployed,1,0,0.52831703,0
53874,M,employed,0,13306,0.55869722,0
53875,F,retired,1,3743,0.047645904,0
53876,M,employed,0,17656,0.5579077,0
53877,M,student,0,0,0.88117039,0
53878,F,employed,0,30572,0.17829558,0
53879,M,employed,1,7008,0.56433451,0
53880,M,retired,0,74094,0.20770839,0
53881,F,unemployed,1,2928,0.6826117,0
53882,F,unemployed,1,0,0.78608751,0
53883,M,student,0,4434,0.94912177,0
53884,F,employed,0,56444,0.747495,0
53885,M,student,0,2987,0.99036413,0
53886,F,unemployed,1,0,0.6170668,0
53887,M,employed,1,21147,0.56927848,0
53888,F,employed,0,34081,0.84953123,0
53889,F,retired,0,1568,0.091938734,0
53890,M,unemployed,1,103010,0.042233527,0
53891,M,employed,1,10038,0.59205514,0
53892,M,employed,0,39048,0.0,0
53893,M,employed,0,7040,0.42049524,0
53894,M,unemployed,1,19263,0.77932817,0
53895,M,student,0,0,0.97335446,0
53896,M,employed,0,25739,0.32417613,0
53897,M,employed,1,109893,0.55868661,0
53898,M,employed,1,14594,0.053363722,0
53899,F,unemployed,1,0,0.84621125,1
53900,M,unemployed,0,14156,0.397872,0
53901,F,unemployed,1,0,0.0,0
53902,M,student,0,0,0.85528505,0
53903,F,employed,1,20307,0.19972745,0
53904,F,unemployed,0,17832,0.81823266,0
53905,F,employed,1,16438,0.21071845,0
53906,F,employed,0,24985,0.46165094,0
53907,M,retired,0,27564,0.0,0
53908,F,unemployed,1,0,0.1907953,1
53909,M,employed,1,8416,0.84479797,0
53910,F,employed,1,7447,0.86753476,0
53911,F,unemployed,1,0,0.0,1
53912,M,retired,1,10091,0.27033496,0
53913,M,retired,1,3636,0.2454035,0
53914,M,student,0,0,0.83844197,0
53915,M,employed,1,13191,0.54805398,0
53916,M,retired,0,4286,0.059331179,0
53917,F,employed,1,7631,0.0,1
53918,M,employed,1,7174,0.22040457,0
53919,F,employed,1,5590,0.96652484,0
53920,F,employed,1,11434,0.0,0
53921,F,employed,1,8067,0.54845434,0
53922,M,employed,0,7497,0.0,0
53923,M,retired,0,8991,0.20398298,0
53924,M,employed,1,7083,0.0,1
53925,F,unemployed,1,0,0.50732148,0
53926,F,student,0,0,0.91817158,0
53927,M,employed,0,20796,0.6679039,1
53928,F,student,1,0,0.0,0
53929,F,employed,1,20948,0.0,0
53930,F,student,0,74086,0.856013,0
53931,M,student,0,0,0.72205555,0
53932,M,employed,1,7674,0.0,0
53933,M,employed,1,12619,0.90550405,0
53934,M,retired,1,14526,0.31332862,0
53935,F,retired,1,5952,0.20326321,0
53936,M,employed,1,9346,0.38794899,0
53937,F,employed,0,13901,0.22580528,0
53938,M,employed,1,10683,0.0,0
53939,F,unemployed,1,8552,0.50151175,1
53940,F,unemployed,0,0,0.92776656,0
53941,M,employed,1,28136,0.40568164,0
53942,F,student,0,0,0.92577386,0
53943,F,student,0,0,0.53331393,0
53944,F,retired,1,2538,0.20088473,1
53945,F,employed,1,6094,0.24416037,1
53946,M,employed,1,6755,0.58285874,0
53947,M,unemployed,1,24140,0.82843763,0
53948,M,student,0,0,0.82579219,0
53949,F,employed,1,38350,0.29106113,0
53950,F,unemployed,1,11227,0.0,1
53951,M,student,0,0,0.97167838,0
53952,F,unemployed,1,0,0.51103032,0
53953,M,unemployed,1,0,0.93743569,1
53954,M,employed,0,12175,0.6184237,0
53955,M,employed,0,27218,0.50974274,0
53956,M,employed,0,17642,0.76850665,0
53957,F,student,0,0,0.73779768,0
53958,F,retired,1,3962,0.0,0
53959,M,retired,1,6987,0.0,0
53960,M,retired,1,11264,0.27102342,0
53961,M,retired,1,18119,0.0,0
53962,M,unemployed,1,0,0.96527517,0
53963,F,employed,1,4717,0.13244793,0
53964,F,employed,1,5373,0.22712494,0
53965,M,employed,1,11897,0.51731646,0
53966,F,student,0,0,0.75384593,0
53967,M,employed,1,21488,0.15636033,0
53968,F,retired,1,16139,0.25999871,0
53969,M,student,0,7755,0.77552652,0
53970,M,employed,1,29398,0.63673472,0
53971,F,employed,1,24690,0.127542,0
53972,F,employed,1,6573,0.5011012,0
53973,F,employed,0,12711,0.92086464,0
53974,M,employed,1,7048,0.91937298,0
53975,F,unemployed,1,0,0.20167211,1
53976,M,employed,1,24025,0.89477634,0
53977,F,employed,0,81643,0.53941363,0
53978,F,employed,0,5985,0.58735698,0
53979,F,employed,1,26464,0.53618419,0
53980,M,employed,0,11370,0.71420455,0
53981,M,student,0,0,0.85061765,0
53982,M,employed,0,88939,0.0,0
53983,F,employed,1,19447,0.025404541,0
53984,M,employed,1,64127,0.57582808,0
53985,M,employed,0,6421,0.6164453,0
53986,M,employed,1,24235,0.70881659,0
53987,M,student,1,0,0.92799962,0
53988,M,employed,1,27703,0.52308214,0
53989,M,employed,1,13410,0.16168307,0
53990,F,employed,1,6120,0.66045505,0
53991,F,unemployed,1,0,0.62094045,0
53992,M,employed,1,56407,0.52899963,0
53993,M,employed,1,18473,0.59041184,0
53994,F,employed,0,57623,0.77332163,0
53995,M,unemployed,1,14632,0.0,0
53996,F,employed,0,10618,0.11329042,0
53997,M,employed,1,8953,0.35550749,1
53998,M,student,0,0,0.0,0
53999,F,employed,1,4457,0.053011265,0
54000,M,unemployed,0,0,0.41065058,0
54001,M,employed,0,10032,0.0,1
54002,M,employed,1,11386,0.1873163,0
54003,F,student,0,14159,0.9173305,0
54004,F,employed,1,17130,0.25182387,0
54005,M,student,0,39388,0.79676884,0
54006,M,retired,1,8683,0.0021403502,1
54007,F,employed,1,13730,0.628124,0
54008,M,employed,1,65320,0.55829644,0
54009,M,employed,0,80702,0.0,0
54010,F,employed,0,5537,0.78047657,0
54011,M,employed,1,16604,0.12724634,0
54012,F,employed,1,9914,0.7436493,0
54013,F,employed,0,6528,0.66004425,0
54014,M,employed,1,22353,0.86847991,1
54015,F,student,0,6569,0.73322839,0
54016,F,unemployed,0,7881,0.7116673,0
54017,M,unemployed,0,10685,0.79238862,0
54018,F,student,0,0,0.0,1
54019,F,unemployed,1,0,0.37613237,0
54020,M,employed,1,6377,0.73347861,0
54021,M,employed,0,11618,0.97351152,0
54022,F,student,0,0,0.55026501,1
54023,M,employed,1,24314,0.53201342,0
54024,M,employed,0,54488,0.72193408,0
54025,F,student,0,0,0.6560446,0
54026,M,unemployed,0,0,0.05354337,1
54027,F,employed,1,56972,0.53017527,0
54028,F,student,0,14783,0.24508616,0
54029,M,retired,0,5034,0.0,0
54030,M,employed,1,6801,0.31927896,1
54031,M,employed,1,15759,0.0,0
54032,M,employed,1,29528,0.055345658,0
54033,F,unemployed,1,0,0.5768407,0
54034,M,unemployed,0,0,0.040386703,0
54035,M,retired,0,3467,0.030127037,0
54036,F,unemployed,1,0,0.67780668,0
54037,F,retired,0,5081,0.316008,0
54038,F,unemployed,1,0,0.80896211,0
54039,F,unemployed,1,20206,0.71181488,0
54040,F,student,0,0,0.87369424,0
54041,M,employed,1,5113,0.59050399,0
54042,M,employed,1,7162,0.14086878,0
54043,F,employed,0,7748,0.0,0
54044,F,employed,1,124392,0.0,0
54045,M,employed,1,7396,0.71733588,0
54046,M,employed,1,5348,0.18937439,0
54047,F,employed,1,20344,0.4853746,0
54048,M,unemployed,1,0,0.37910253,0
54049,M,employed,1,8527,0.50197494,0
54050,F,unemployed,1,0,0.74220538,0
54051,M,employed,1,13788,0.062350798,0
54052,F,employed,1,5137,0.59355617,0
54053,M,employed,1,17271,0.87181306,0
54054,M,employed,1,11812,0.0,0
54055,M,student,0,0,0.0,1
54056,M,employed,0,6739,0.57479811,0
54057,F,employed,1,4776,0.0,0
54058,M,employed,1,101136,0.7580409,0
54059,F,retired,0,5086,0.0,0
54060,F,student,0,0,0.79205161,0
54061,M,employed,1,11386,0.057919685,0
54062,M,employed,1,15528,0.03846297,1
54063,M,employed,1,46067,0.16547009,0
54064,F,retired,0,82206,0.0062638135,0
54065,F,employed,1,6983,0.54662639,0
54066,M,retired,1,30740,0.014325177,0
54067,M,employed,1,80719,0.59000695,0
54068,M,student,0,0,0.17656292,0
54069,F,unemployed,0,24968,0.0,0
54070,F,employed,0,10210,0.31419614,0
54071,M,unemployed,1,0,0.11150965,1
54072,M,employed,1,6235,0.31096628,0
54073,M,employed,1,8264,0.11818504,1
54074,F,employed,1,6835,0.25827026,0
54075,F,student,0,0,0.74818194,0
54076,M,employed,0,13586,0.64698136,0
54077,F,employed,1,9064,0.74911553,0
54078,F,employed,1,7825,0.55354095,0
54079,F,student,0,10166,0.22487134,0
54080,M,employed,1,7888,0.6179148,0
54081,F,employed,1,95509,0.80934137,0
54082,M,student,0,8637,0.58194625,0
54083,M,employed,1,6080,0.8724587,0
54084,M,retired,1,7012,0.15209885,1
54085,F,employed,1,9718,0.22523285,0
54086,F,student,0,5130,0.92591536,0
54087,M,employed,1,36261,0.82793897,0
54088,M,student,0,181751,0.87603205,0
54089,M,student,0,19307,0.031608924,0
54090,F,employed,1,11811,0.19448507,0
54091,M,employed,0,66947,0.77472669,0
54092,M,retired,1,5052,0.0,0
54093,F,employed,1,4461,0.71493751,0
54094,M,employed,0,14761,0.0,0
54095,M,employed,1,19543,0.0,0
54096,M,employed,1,5683,0.15919065,0
54097,M,unemployed,1,13151,0.28924182,1
54098,M,unemployed,1,0,0.90114903,1
54099,F,retired,1,5879,0.0,0
54100,F,unemployed,1,35277,0.58969337,0
54101,M,employed,1,21524,0.61414498,0
54102,M,employed,1,13915,0.16108109,0
54103,M,employed,0,20796,0.31632051,0
54104,F,retired,1,2960,0.0,0
54105,F,retired,1,14628,0.0,0
54106,F,student,1,0,0.72471404,0
54107,M,unemployed,1,11139,0.0,0
54108,F,employed,1,6668,0.29663807,0
54109,M,employed,0,36389,0.60458851,0
54110,M,student,0,0,0.79757094,0
54111,F,unemployed,1,0,0.52405679,0
54112,M,retired,1,10785,0.14521125,0
54113,M,employed,1,11574,0.79503363,1
54114,M,retired,1,6137,0.1742218,0
54115,F,student,0,2724,0.81044948,0
54116,M,student,0,12228,0.19059561,0
54117,M,employed,1,9104,0.32166186,0
54118,F,retired,1,108,0.19982937,0
54119,F,employed,1,8715,0.7650916,0
54120,F,unemployed,0,4843,0.56618875,0
54121,M,employed,1,14892,0.1100784,0
54122,F,retired,0,6292,0.17962427,0
54123,F,employed,0,37772,0.0,0
54124,M,unemployed,1,0,0.53240931,0
54125,M,employed,0,5636,0.90899283,0
54126,M,employed,1,29361,0.88607645,0
54127,M,employed,0,10444,0.7299279,0
54128,F,retired,1,3911,0.017856356,0
54129,M,retired,1,10381,0.25996009,0
54130,M,employed,0,17285,0.91196841,0
54131,F,unemployed,0,0,0.70740455,0
54132,M,employed,1,11629,0.50643516,1
54133,M,retired,1,31139,0.3867096,0
54134,M,employed,0,6817,0.68233085,0
54135,M,student,0,16408,0.85630065,0
54136,F,student,0,0,0.33375618,1
54137,M,student,0,0,0.12409807,0
54138,F,employed,1,9591,0.99263167,0
54139,M,employed,0,19788,0.96836102,0
54140,M,student,1,11157,0.085620821,0
54141,F,employed,1,44534,0.55212361,0
54142,F,retired,1,3688,0.0,0
54143,M,unemployed,1,28222,0.45395309,0
54144,M,student,0,0,0.59260273,0
54145,M,employed,1,10963,0.0,0
54146,M,employed,0,7539,0.36604947,0
54147,M,student,1,5256,0.75716698,0
54148,M,student,0,0,0.25249276,0
54149,F,unemployed,1,0,0.57381892,0
54150,M,employed,1,5634,0.78914052,0
54151,M,employed,1,42633,0.71643764,0
54152,M,student,0,9085,0.24033397,0
54153,M,retired,1,13021,0.0,0
54154,M,employed,1,8143,0.36332262,1
54155,M,employed,1,8337,0.6760633,0
54156,M,unemployed,1,0,0.17787619,0
54157,M,student,0,0,0.56505173,0
54158,F,employed,1,47533,0.64849949,0
54159,M,retired,1,4709,0.0,0
54160,F,employed,1,21285,0.74012262,0
54161,M,employed,1,45314,0.0,0
54162,F,student,1,0,0.61890221,0
54163,F,unemployed,0,0,0.65987915,1
54164,M,employed,1,23518,0.10650279,0
54165,F,employed,1,24925,0.75719249,0
54166,F,employed,0,17702,0.81359029,0
54167,M,student,0,8873,0.96822709,0
54168,M,employed,1,63248,0.40459302,0
54169,F,unemployed,0,0,0.28454372,1
54170,M,employed,1,29694,0.0,0
54171,M,employed,1,9996,0.78999114,0
54172,M,employed,1,9007,0.96418387,0
54173,F,student,0,0,0.74656063,0
54174,M,employed,0,10883,0.58134097,0
54175,M,student,0,0,0.74582034,0
54176,M,student,1,0,0.99171215,0
54177,M,employed,0,7393,0.42975599,1
54178,M,employed,1,8794,0.3499397,0
54179,M,student,0,0,0.96011817,0
54180,M,employed,1,17005,0.73158795,0
54181,F,employed,1,12198,0.32035005,0
54182,M,employed,0,66535,0.0,0
54183,M,student,0,3285,0.84206098,0
54184,F,unemployed,1,0,0.15950908,1
54185,F,student,1,0,0.83708858,0
54186,M,employed,1,8240,0.51279706,0
54187,M,employed,0,10327,0.0,0
54188,M,retired,1,8409,0.0,1
54189,F,unemployed,1,0,0.84018975,0
54190,M,employed,1,24354,0.51056355,0
54191,M,unemployed,1,0,0.66667706,0
54192,F,student,0,5647,0.8439303,0
54193,M,employed,1,6675,0.46704212,0
54194,M,student,0,0,0.83071846,0
54195,M,retired,1,133044,0.25051317,0
54196,M,employed,1,9807,0.79721308,0
54197,M,employed,1,96367,0.58750057,0
54198,M,employed,0,19587,0.19231065,0
54199,M,employed,1,17863,0.40015444,1
54200,F,retired,0,3512,0.0,1
54201,M,unemployed,1,10081,0.018033965,0
54202,F,employed,1,12140,0.51178616,0
54203,F,employed,1,6337,0.51902992,0
54204,F,retired,1,2733,0.22548953,1
54205,M,retired,0,12335,0.1223985,0
54206,M,employed,1,16384,0.81587183,0
54207,F,unemployed,0,8075,0.51494795,0
54208,M,employed,1,5535,0.58030528,0
54209,M,student,0,0,0.94485521,0
54210,F,employed,0,9616,0.65976405,0
54211,M,employed,0,6075,0.0,0
54212,M,employed,1,17410,0.0,0
54213,M,employed,0,17173,0.44170135,0
54214,M,employed,1,58738,0.65299344,0
54215,F,student,0,0,0.0,1
54216,M,unemployed,0,0,0.49166095,1
54217,F,retired,1,41514,0.22373454,0
54218,F,unemployed,1,5336,0.0,1
54219,M,employed,0,12164,0.56115967,0
54220,M,employed,1,34414,0.70292169,0
54221,F,retired,1,7032,0.20590457,0
54222,M,employed,1,11118,0.96691334,0
54223,F,employed,0,11803,0.2764805,0
54224,F,unemployed,1,20247,0.67376953,0
54225,F,retired,1,19873,0.014560975,0
54226,F,employed,0,43892,0.14105093,0
54227,F,student,0,5181,0.0,0
54228,F,employed,1,12361,0.91259813,0
54229,F,employed,1,28890,0.81092179,0
54230,M,student,0,0,0.7994746,0
54231,F,employed,1,148159,0.51876354,0
54232,M,employed,1,37844,0.0,0
54233,M,employed,1,10981,0.738222,1
54234,F,employed,0,16232,0.27843225,0
54235,F,student,0,0,0.95850915,1
54236,M,employed,0,9396,0.5147478,0
54237,M,retired,1,26870,0.0,0
54238,M,student,0,0,0.0,0
54239,F,student,1,6199,0.039722916,0
54240,M,employed,1,7245,0.65671897,0
54241,F,employed,1,7664,0.0,0
54242,M,employed,0,7326,0.49394274,0
54243,F,employed,1,7044,0.3586131,0
54244,F,employed,1,9134,0.98296177,0
54245,M,retired,0,2561,0.30356464,0
54246,M,employed,1,5296,0.0,0
54247,M,employed,0,20715,0.74936765,0
54248,M,unemployed,1,7251,0.0,0
54249,M,retired,0,11205,0.087757461,0
54250,M,employed,1,12147,0.63295156,0
54251,F,retired,1,2877,0.15776421,0
54252,M,unemployed,0,7889,0.63522208,0
54253,F,employed,1,19274,0.55867022,0
54254,M,employed,1,724955,0.0,0
54255,M,unemployed,0,0,0.0,1
54256,F,employed,1,12357,0.0,0
54257,F,employed,0,19696,0.0,0
54258,M,student,0,4456,0.37172431,0
54259,M,retired,1,4181,0.0,0
54260,M,employed,1,7856,0.64108831,0
54261,M,employed,1,24026,0.15487731,0
54262,M,employed,0,7469,0.83562565,0
54263,F,employed,1,4553,0.52531362,0
54264,M,unemployed,0,0,0.189622,1
54265,M,employed,1,516482,0.75011533,0
54266,M,student,0,0,0.96659732,0
54267,M,employed,1,8345,0.85936278,0
54268,M,employed,0,6151,0.29819307,0
54269,M,student,0,0,0.12886786,0
54270,F,employed,1,24580,0.0,0
54271,M,employed,0,163530,0.47818735,0
54272,F,employed,0,11219,0.80703968,0
54273,F,unemployed,0,0,0.0,0
54274,M,student,0,0,0.30203229,0
54275,F,employed,1,15825,0.92373079,0
54276,M,unemployed,1,0,0.0,1
54277,M,employed,1,44785,0.0,0
54278,F,employed,1,4887,0.43108404,0
54279,F,retired,1,9233,0.34244961,0
54280,F,unemployed,1,0,0.50004405,0
54281,F,employed,1,12786,0.27843788,0
54282,M,student,0,0,0.13388884,0
54283,M,employed,1,24671,0.29514641,0
54284,F,employed,0,8949,0.96034461,0
54285,M,student,0,14544,0.42847669,0
54286,F,employed,1,20891,0.0,0
54287,M,employed,1,5986,0.61339068,1
54288,M,employed,1,16389,0.56830239,0
54289,F,employed,0,15196,0.0,0
54290,M,student,0,0,0.46589053,0
54291,M,employed,0,13891,0.74942756,0
54292,F,employed,0,12284,0.31472149,0
54293,F,employed,0,21776,0.73696625,0
54294,M,employed,1,7850,0.52786791,0
54295,M,employed,1,25433,0.81855631,0
54296,F,retired,1,1850,0.11330713,0
54297,F,retired,0,10866,0.12672713,0
54298,M,employed,0,8276,0.6069997,1
54299,F,employed,1,14791,0.59305668,0
54300,F,employed,1,13462,0.48834428,0
54301,F,retired,1,4049,0.0,0
54302,F,employed,1,14459,0.0,0
54303,M,student,0,0,0.94122988,0
54304,M,employed,0,5450,0.5371722,0
54305,M,employed,1,34710,0.67502517,0
54306,M,employed,1,10635,0.0,0
54307,F,employed,1,1000000,0.0,0
54308,M,employed,1,18544,0.0,1
54309,F,employed,1,6906,0.06487108,0
54310,F,student,0,19048,0.78327274,0
54311,F,employed,1,17619,0.94721401,0
54312,F,employed,1,7104,0.27340958,1
54313,F,student,0,0,0.88897681,0
54314,M,employed,0,8796,0.74882346,0
54315,M,employed,1,21242,0.52510768,0
54316,M,employed,1,21481,0.32530603,0
54317,M,employed,1,14676,0.56406945,0
54318,M,employed,1,11823,0.0,0
54319,F,student,0,0,0.0,0
54320,M,employed,1,13341,0.0,0
54321,M,student,0,0,0.15884785,0
54322,M,student,0,0,0.87094295,1
54323,M,employed,1,9601,0.80530924,0
54324,F,employed,1,6300,0.28300425,0
54325,M,student,0,22686,0.79152966,0
54326,M,employed,1,47529,0.26516166,0
54327,F,employed,1,13932,0.0,0
54328,M,employed,1,55290,0.5759787,0
54329,M,employed,1,6410,0.86331338,0
54330,F,employed,1,14436,0.0,0
54331,F,unemployed,1,0,0.83923304,0
54332,M,student,0,9280,0.90825343,0
54333,M,employed,0,18970,0.39418867,0
54334,M,unemployed,1,7464,0.40604159,0
54335,M,employed,1,10859,0.30068967,0
54336,M,employed,1,7182,0.027659539,0
54337,M,employed,1,12372,0.93546075,0
54338,M,student,0,0,0.093802787,0
54339,M,retired,0,4025,0.020572448,1
54340,M,student,1,14708,0.34406525,0
54341,M,retired,1,12828,0.015241848,0
54342,M,employed,0,196971,0.0,0
54343,M,student,0,0,0.29849425,0
54344,F,employed,1,7113,0.17726149,0
54345,F,employed,1,4930,0.0,0
54346,M,retired,1,12631,0.21267465,0
54347,M,employed,1,9349,0.24439125,0
54348,M,employed,1,6544,0.75980598,0
54349,F,employed,1,32261,0.42743167,0
54350,M,employed,0,6988,0.1628471,0
54351,M,employed,1,6137,0.62636518,0
54352,F,student,0,0,0.93538404,0
54353,M,employed,1,11321,0.0,0
54354,M,student,0,3060,0.96867877,0
54355,F,employed,0,27851,0.14125584,0
54356,F,employed,0,7648,0.7521261,0
54357,M,employed,1,8060,0.39583528,0
54358,F,student,0,0,0.93277335,1
54359,F,retired,1,2875,0.0,0
54360,M,retired,1,7654,0.015416704,1
54361,M,employed,0,37187,0.067461431,0
54362,F,employed,1,19391,0.0,0
54363,F,unemployed,1,0,0.028477509,0
54364,M,employed,1,42701,0.7942766,0
54365,F,employed,1,9271,0.0,0
54366,F,employed,1,4293,0.7984876,0
54367,F,employed,0,6136,0.66099209,0
54368,F,student,0,9726,0.8370285,0
54369,F,employed,1,8190,0.72360098,0
54370,F,employed,1,51639,0.42171171,0
54371,M,employed,1,47922,0.30949605,0
54372,M,employed,0,11791,0.0066634044,0
54373,F,employed,0,18823,0.70280594,0
54374,M,employed,1,6516,0.84993589,0
54375,F,unemployed,1,0,0.0,1
54376,M,student,0,0,0.9245007,0
54377,M,employed,1,7959,0.69615388,0
54378,M,employed,0,11891,0.052940197,1
54379,M,employed,1,14424,0.52923155,0
54380,F,employed,1,27146,0.2923463,0
54381,M,employed,1,47759,0.14581504,0
54382,F,employed,0,6179,0.51704794,0
54383,F,employed,1,8611,0.77353847,0
54384,F,unemployed,1,9390,0.093864441,0
54385,M,employed,1,12118,0.28945795,0
54386,F,student,0,0,0.94573444,0
54387,M,employed,1,59274,0.75917536,0
54388,M,retired,1,5295,0.39944434,0
54389,F,employed,1,14676,0.50763679,0
54390,F,retired,0,12865,0.2370064,0
54391,M,employed,1,5995,0.77146566,0
54392,M,employed,1,8220,0.068552084,0
54393,M,employed,0,9181,0.61884958,1
54394,M,employed,1,22147,0.0,0
54395,M,employed,0,14838,0.012680737,0
54396,M,student,0,227810,0.92063743,0
54397,F,employed,0,10477,0.36805356,0
54398,F,employed,0,18170,0.58090097,0
