id,sex,employment,married,income,digital2
140447,F,retired,1,9538,.22610557
140448,M,employed,1,5504,.9106304
140449,F,employed,0,116321,.5781548
140450,F,employed,0,7454,.62144917
140451,M,retired,1,6430,.10687568
140452,M,unemployed,1,14603,.91831982
140453,M,student,0,0,.72204965
140454,M,unemployed,1,40812,.8821919
140455,M,employed,1,12156,.6261673
140456,M,employed,0,51371,.032829575
140457,M,employed,0,209116,.19601709
140458,M,employed,0,7366,0
140459,M,employed,1,15709,.81873953
140460,M,employed,0,6202,.94076449
140461,M,student,0,0,0
140462,M,employed,1,168146,.50419784
140463,M,employed,1,8456,.54401523
140464,M,employed,1,17967,.25882003
140465,M,employed,1,8507,.20808847
140466,F,employed,1,160903,.90047896
140467,M,employed,1,11103,.53372347
140468,M,employed,1,21886,.59895092
140469,F,student,1,11692,.90961605
140470,M,employed,1,7548,.21329457
140471,M,employed,1,13558,.65714729
140472,M,retired,1,9833,.064195365
140473,M,employed,1,9924,.50181001
140474,M,student,0,0,.94407535
140475,M,unemployed,1,27318,.81189555
140476,F,unemployed,0,21563,.6553551
140477,M,employed,1,7843,.46058613
140478,M,employed,1,23408,.87026948
140479,F,employed,0,18346,.74754721
140480,M,employed,1,34918,.84992552
140481,M,employed,0,14211,.87523639
140482,M,employed,1,18760,.093027197
140483,F,unemployed,0,6855,.13614292
140484,F,student,0,0,.94046718
140485,M,employed,1,104386,.66580838
140486,M,student,1,25669,.86249584
140487,M,employed,1,11538,0
140488,M,employed,1,15738,.26112434
140489,F,retired,1,4732,0
140490,F,student,0,7612,.94710273
140491,M,unemployed,0,5477,.59262061
140492,F,unemployed,1,0,.63557625
140493,F,employed,0,15634,.62704104
140494,F,retired,1,18782,.16784409
140495,F,student,0,0,.16686231
140496,F,retired,0,11552,.15645418
140497,F,employed,1,10028,.26631263
140498,M,employed,1,25206,0
140499,M,student,0,0,.17480838
140500,F,retired,1,34577,.22632138
140501,F,employed,1,8025,0
140502,M,employed,0,7463,.088472806
140503,M,student,0,0,.91983533
140504,M,employed,1,11688,.25220156
140505,M,employed,1,15189,0
140506,M,unemployed,1,6828,0
140507,M,retired,1,4162,.27519014
140508,M,employed,1,54479,0
140509,M,retired,0,5192,0
140510,F,employed,1,6731,.52880377
140511,M,employed,1,9491,.49740404
140512,M,employed,1,10331,.5951153
140513,F,employed,1,17505,.52138317
140514,M,employed,1,21162,.50102937
140515,M,retired,1,19114,0
140516,F,employed,1,53192,.37670651
140517,F,unemployed,0,0,.576482
140518,M,unemployed,0,174364,.53406703
140519,F,student,0,8075,.85983151
140520,M,student,0,16340,.9534902
140521,F,employed,0,16001,.82572466
140522,M,employed,1,34297,0
140523,M,unemployed,1,15349,.58615488
140524,F,employed,1,15583,.50748962
140525,M,employed,1,6584,.26400584
140526,F,retired,0,4037,.10444017
140527,M,unemployed,1,0,.3320109
140528,F,unemployed,0,16242,.63448828
140529,M,student,0,23165,0
140530,M,unemployed,1,24544,.572142
140531,F,employed,0,30720,.082758285
140532,M,employed,1,6273,0
140533,F,employed,1,4537,.71901226
140534,M,unemployed,1,0,0
140535,F,employed,1,44895,.58860499
140536,F,employed,0,8519,.34607247
140537,M,retired,1,46039,.33247298
140538,M,retired,1,4544,.2325516
140539,F,student,0,0,.98933214
140540,F,student,0,0,.92950374
140541,F,student,0,0,.84355903
140542,M,employed,1,9287,0
140543,F,employed,0,35565,.69771016
140544,M,employed,0,5317,.18528388
140545,F,retired,1,9350,.32333681
140546,F,employed,0,9731,.18558513
140547,M,employed,1,7809,.58676159
140548,F,employed,1,6850,.73496991
140549,F,retired,1,320,.23789446
140550,F,employed,1,4382,.52407604
140551,M,employed,0,14417,.54404682
140552,M,retired,1,7013,.22318766
140553,M,employed,1,19359,.76322913
140554,F,employed,0,7335,.69947654
140555,M,student,0,8988,.85670769
140556,M,unemployed,1,8457,0
140557,F,employed,1,9258,.50011665
140558,M,employed,1,17146,.2533499
140559,F,student,0,0,.88864785
140560,M,unemployed,1,8590,.19308352
140561,F,employed,1,10993,.79695529
140562,M,student,0,0,.81702173
140563,M,employed,1,6090,.6977725
140564,M,employed,1,7701,0
140565,M,unemployed,1,0,0
140566,M,employed,0,10200,.038671024
140567,F,employed,1,30684,.53548878
140568,F,retired,1,14885,.23266554
140569,F,student,0,0,.77469379
140570,M,employed,1,49037,0
140571,M,employed,1,18476,.53288704
140572,F,student,0,0,.83385229
140573,M,employed,1,6662,.92755336
140574,M,unemployed,1,0,.15182948
140575,M,retired,0,4701,.23292799
140576,M,employed,1,13331,0
140577,M,employed,1,23183,.5976339
140578,M,employed,1,6415,.5736202
140579,F,employed,0,18987,0
140580,F,employed,1,781054,.019516245
140581,M,student,0,0,0
140582,M,employed,1,16095,.66026247
140583,M,employed,0,9888,.6002996
140584,F,employed,1,17256,.82734835
140585,M,retired,0,17927,.20830116
140586,F,employed,1,6133,.53519589
140587,F,employed,1,29976,.18842988
140588,M,employed,1,6159,0
140589,M,unemployed,0,0,.23767938
140590,F,employed,1,20929,.95910966
140591,M,student,0,0,.019778186
140592,F,employed,1,65197,.033064388
140593,F,employed,1,5100,.78354567
140594,F,unemployed,1,0,.30772534
140595,M,student,0,6687,.90627694
140596,M,employed,1,41348,.68823504
140597,M,student,0,0,.9160279
140598,M,student,0,0,.88173431
140599,M,employed,1,5859,0
140600,M,student,0,27069,.097684026
140601,F,retired,1,11359,.31183645
140602,F,student,0,0,.17316656
140603,M,employed,1,6966,0
140604,F,employed,0,17220,0
140605,F,employed,1,8966,.69633061
140606,F,student,0,0,.89504164
140607,M,unemployed,1,15587,.76371366
140608,M,employed,0,14022,0
140609,F,employed,1,65768,.15791519
140610,M,employed,1,26591,.52625608
140611,M,employed,1,8331,.72558725
140612,F,employed,1,14617,.89863378
140613,F,unemployed,0,0,.33107322
140614,M,employed,1,10288,0
140615,F,employed,1,20342,0
140616,M,employed,1,9040,0
140617,M,employed,0,26708,0
140618,M,student,0,11803,.22052972
140619,F,employed,1,14601,.59209734
140620,M,student,0,6028,.91806972
140621,F,employed,1,5581,.03941644
140622,M,unemployed,1,0,.56573409
140623,M,unemployed,1,0,.55471271
140624,M,employed,1,61625,.76367748
140625,F,unemployed,0,7548,.62617314
140626,F,student,0,11569,.61849129
140627,M,employed,1,6957,0
140628,M,employed,1,6732,.76646864
140629,M,employed,1,5780,0
140630,M,student,0,0,.79144615
140631,M,employed,1,33377,0
140632,M,retired,0,18268,.25677437
140633,F,employed,0,22668,0
140634,F,employed,1,8218,0
140635,M,employed,1,28092,0
140636,F,employed,1,6515,.44331244
140637,F,employed,1,18922,.52710247
140638,F,employed,1,6446,0
140639,F,employed,0,5969,0
140640,M,student,0,0,.74285716
140641,F,student,0,27114,.10741898
140642,F,unemployed,0,0,.6174109
140643,F,employed,1,5494,0
140644,F,employed,1,24176,.096610352
140645,M,retired,0,8904,0
140646,F,employed,0,7172,.052711666
140647,F,employed,0,18841,.97570658
140648,F,employed,1,47027,0
140649,M,employed,1,14463,.3490656
140650,M,employed,0,21282,.6680187
140651,M,student,0,0,.11436527
140652,M,student,0,0,.73012978
140653,M,employed,0,17464,.82738733
140654,M,student,0,0,.76674885
140655,M,employed,1,28168,.53736919
140656,M,employed,1,39891,.60075039
140657,F,employed,1,8790,.0074328268
140658,F,student,0,0,.6170736
140659,F,employed,0,11633,.35393548
140660,M,retired,1,3939,0
140661,M,employed,1,13679,.48090807
140662,F,employed,0,7923,.37860185
140663,M,employed,0,20574,.19238862
140664,M,employed,0,9462,.077169158
140665,M,employed,1,8834,.51283824
140666,M,retired,1,4823,0
140667,M,employed,1,5272,.51338434
140668,F,unemployed,1,14601,.46997976
140669,F,student,0,0,.32010141
140670,M,unemployed,0,0,0
140671,F,employed,1,24685,.28109774
140672,M,employed,1,8802,.12817559
140673,M,retired,1,7089,.28320232
140674,M,employed,1,6665,.015791176
140675,M,employed,1,56749,.62611669
140676,F,retired,1,11478,0
140677,M,employed,1,8504,.19858129
140678,M,employed,1,15973,.68977225
140679,M,employed,1,68866,0
140680,M,employed,1,222653,0
140681,F,employed,1,4156,.25252315
140682,M,employed,1,7317,.51935774
140683,M,retired,0,8258,0
140684,F,employed,0,32075,.76622683
140685,M,student,0,0,.0051692505
140686,F,employed,1,29670,.24005379
140687,F,employed,1,7841,.25018424
140688,F,unemployed,1,0,0
140689,F,student,0,0,.99545193
140690,M,employed,1,15218,.50091684
140691,M,student,0,12542,0
140692,M,unemployed,1,0,.062569067
140693,F,student,0,10707,.83892733
140694,M,student,0,0,0
140695,F,student,0,0,.95223027
140696,F,employed,1,18386,.9987092
140697,M,employed,1,13776,.80426133
140698,M,employed,1,12889,.64888537
140699,F,unemployed,1,0,.76088512
140700,F,student,0,0,.99752736
140701,F,employed,1,21687,0
140702,M,student,0,0,.47382903
140703,F,unemployed,0,6935,.28438601
140704,F,employed,1,14182,.53499371
140705,M,employed,0,12496,.35288924
140706,M,unemployed,1,23128,.51015711
140707,M,employed,1,16706,.57240528
140708,M,retired,1,4548,0
140709,M,employed,1,7165,0
140710,M,unemployed,0,71217,.63158673
140711,M,employed,1,1000000,0
140712,M,student,0,0,.77198875
140713,F,employed,1,11330,.3780416
140714,M,employed,0,9668,.77113706
140715,F,retired,1,16431,.2446208
140716,M,retired,1,28418,0
140717,M,employed,1,83103,.52364868
140718,F,unemployed,0,0,.11462429
140719,F,retired,0,6713,.28201583
140720,M,employed,0,6241,.53205723
140721,M,employed,1,9178,.8956095
140722,F,student,0,4198,.89432609
140723,F,student,0,4828,.85292822
140724,F,employed,1,4629,0
140725,F,employed,0,19061,.32409325
140726,F,employed,1,15460,0
140727,M,unemployed,0,0,.4569023
140728,M,unemployed,0,0,.57798076
140729,M,retired,0,8850,.32916102
140730,M,unemployed,1,16779,.38333422
140731,F,employed,0,39246,.89245939
140732,M,retired,1,5317,.13190237
140733,F,employed,0,22388,0
140734,F,retired,1,45795,.011229349
140735,M,employed,1,38310,.54987228
140736,M,employed,0,6539,0
140737,M,employed,1,26914,.61727273
140738,F,unemployed,1,6431,.59349859
140739,F,employed,1,14845,.3529591
140740,M,unemployed,0,0,.064208113
140741,F,employed,1,11103,.65207326
140742,M,employed,1,26522,.60585606
140743,M,employed,1,6097,.92867458
140744,M,student,0,0,.96282792
140745,F,employed,1,5078,.76045978
140746,F,retired,1,10232,0
140747,F,employed,1,9177,.75177443
140748,M,employed,1,41172,.035808597
140749,M,unemployed,1,0,0
140750,M,retired,1,3646,0
140751,F,employed,1,4284,.48149508
140752,M,employed,1,14877,.34391275
140753,F,retired,0,9378,.26720253
140754,M,employed,1,38533,.052906498
140755,M,student,0,6890,.96659362
140756,M,student,0,0,.4125573
140757,F,unemployed,1,0,.16073966
140758,F,student,0,0,.89262289
140759,F,employed,0,7023,.96496695
140760,M,employed,1,252385,.5451287
140761,F,employed,0,5475,.87185305
140762,F,student,0,0,.3103317
140763,F,employed,0,12734,.60988164
140764,M,employed,1,6794,.51537913
140765,M,unemployed,0,10832,.72145528
140766,M,employed,0,16152,.54422855
140767,M,employed,1,8842,.73050189
140768,F,student,0,0,.72955263
140769,F,unemployed,1,6728,.54609287
140770,F,employed,0,10031,.24254148
140771,F,retired,1,4284,.27252024
140772,F,employed,1,9891,0
140773,M,student,0,4887,.97264832
140774,M,employed,1,22187,0
140775,M,employed,1,11181,0
140776,F,unemployed,1,28108,.09396752
140777,F,student,0,0,0
140778,M,unemployed,0,12754,.90866172
140779,M,student,1,2778,.11879253
140780,M,employed,1,16626,.87397665
140781,M,employed,1,9341,.7589857
140782,M,employed,0,10540,.54091579
140783,M,employed,0,82735,.24834961
140784,M,employed,1,42041,.68917298
140785,F,employed,1,5271,.13046534
140786,F,employed,1,43677,.19193421
140787,M,employed,1,12373,.4042995
140788,M,student,0,0,.48291379
140789,M,student,0,7094,.84003109
140790,M,retired,1,5775,0
140791,F,employed,0,26137,.25021642
140792,F,unemployed,1,15437,0
140793,F,employed,1,5915,.37465861
140794,M,retired,1,4140,.21279235
140795,F,employed,1,18979,0
140796,M,employed,1,8650,.14138652
140797,M,student,0,8053,.96895385
140798,M,employed,0,16388,.0071854643
140799,M,unemployed,1,44577,0
140800,M,employed,1,7264,.67486233
140801,F,unemployed,0,0,.6116451
140802,F,student,0,0,.9126507
140803,M,employed,1,8443,.58157378
140804,F,employed,1,64527,.46462259
140805,F,employed,1,13054,.34858319
140806,M,unemployed,1,8140,.83572936
140807,M,unemployed,1,0,.52196896
140808,M,unemployed,0,0,.43156275
140809,M,student,0,0,.30634668
140810,F,employed,1,71847,0
140811,F,employed,1,18215,.7711277
140812,F,employed,1,6435,.49406764
140813,F,employed,0,15436,0
140814,F,retired,1,3645,.089596674
140815,M,employed,1,11425,.55374777
140816,F,unemployed,1,5676,.7096923
140817,M,student,0,8367,.40952456
140818,F,retired,1,2019,.25147003
140819,F,employed,0,9133,.092214301
140820,F,student,0,32117,.20038229
140821,F,employed,1,248463,.52202809
140822,F,employed,1,4569,.86653793
140823,M,employed,1,11619,.2141068
140824,M,unemployed,1,0,.91499245
140825,M,employed,1,18069,.27013665
140826,M,employed,1,9500,.73496658
140827,M,retired,0,9182,.17222193
140828,M,employed,0,6699,.51999104
140829,M,employed,1,8483,.58450401
140830,F,student,1,7047,0
140831,F,student,0,13599,.054604437
140832,M,employed,1,5386,.8449735
140833,M,employed,1,9704,.62261993
140834,F,employed,1,15938,.084170125
140835,M,retired,1,9082,0
140836,F,employed,0,14756,.69489223
140837,F,student,0,0,.6518454
140838,M,employed,1,39597,.60186297
140839,M,employed,1,8693,.34850463
140840,M,retired,1,33402,.25638026
140841,M,employed,1,55578,.63864458
140842,M,employed,1,7353,.21229722
140843,F,student,0,0,.86167097
140844,M,employed,1,15470,.82364756
140845,F,employed,1,62064,.99475819
140846,M,employed,1,10716,0
140847,M,employed,1,57543,.32402137
140848,F,employed,1,17115,0
140849,F,employed,1,22209,.61715466
140850,M,student,0,16977,0
140851,M,employed,1,20190,.71807313
140852,F,student,1,21451,.89697957
140853,F,unemployed,1,71366,.13224472
140854,M,unemployed,1,10905,.72759515
140855,F,employed,0,60719,.55164868
140856,M,employed,1,57952,0
140857,F,employed,1,6788,.64612263
140858,M,employed,1,9205,0
140859,M,student,0,4715,.83443594
140860,M,employed,1,10962,0
140861,M,employed,1,7331,.64521062
140862,F,employed,0,7582,.7230674
140863,F,student,0,0,.80770254
140864,M,employed,1,14811,.72302729
140865,M,employed,0,104564,.19570012
140866,F,employed,1,20333,.74948639
140867,F,employed,1,4640,.72129995
140868,M,employed,0,49653,.29431382
140869,M,student,0,44947,.89526784
140870,M,retired,1,4302,.20224643
140871,F,employed,1,5326,.1048637
140872,M,employed,1,8014,.53978604
140873,M,employed,1,54489,.24290796
140874,M,student,0,8638,.89521992
140875,M,unemployed,1,12419,.42593077
140876,F,employed,0,23562,.4243865
140877,M,employed,1,8458,0
140878,M,employed,1,7300,.88830751
140879,F,unemployed,1,0,0
140880,M,employed,0,9458,.30326426
140881,M,retired,0,8038,.19833565
140882,F,employed,1,20046,.22474834
140883,F,unemployed,1,0,0
140884,F,employed,1,7962,.32284355
140885,F,retired,0,4368,.25333077
140886,M,unemployed,1,8477,.55010092
140887,M,employed,1,8165,.52206177
140888,F,employed,0,11713,.84978431
140889,M,employed,0,20466,.59053254
140890,M,employed,0,41279,.55192536
140891,F,retired,0,6410,0
140892,M,unemployed,0,0,.69829547
140893,M,student,0,11489,.60005331
140894,M,employed,0,123936,.30316475
140895,F,employed,1,6500,.35089865
140896,F,unemployed,1,0,.54549533
140897,M,retired,1,11347,.056613881
140898,M,retired,1,16579,.23566028
140899,F,student,0,0,0
140900,F,employed,0,6146,0
140901,F,retired,0,7295,.26032639
140902,F,student,0,0,.97550762
140903,F,student,0,6926,.4266513
140904,F,employed,1,7742,0
140905,M,retired,0,11602,0
140906,M,employed,1,55664,0
140907,F,student,0,0,.59756726
140908,F,employed,1,17487,.95910543
140909,M,employed,1,6025,.57139701
140910,F,employed,1,7399,.77821201
140911,M,unemployed,0,0,.71654046
140912,F,student,1,30286,.84596449
140913,M,student,0,0,.49904409
140914,F,retired,0,7802,.22008772
140915,F,employed,1,35394,.52328801
140916,F,employed,1,5422,0
140917,F,student,0,0,.91253519
140918,M,unemployed,1,15343,0
140919,F,employed,1,7783,.57905155
140920,F,employed,1,8683,.85942364
140921,F,unemployed,0,0,.51901394
140922,M,employed,1,88059,.7865594
140923,F,employed,1,12805,.33792382
140924,F,employed,1,13102,.69581437
140925,F,student,0,4544,.97691101
140926,M,employed,0,18255,0
140927,M,employed,1,53688,0
140928,M,employed,0,9095,.79455549
140929,M,employed,1,15320,.51771075
140930,M,employed,1,18847,.74680299
140931,M,retired,1,18231,0
140932,M,retired,1,4585,0
140933,F,retired,0,66873,0
140934,F,employed,0,12713,.80878496
140935,F,unemployed,1,8875,.31199691
140936,F,student,0,0,.67585617
140937,M,student,0,0,.99131513
140938,M,employed,1,15180,0
140939,F,employed,1,11720,.022650057
140940,M,employed,1,7776,.56022489
140941,F,employed,0,8188,.76506448
140942,M,retired,0,5484,.36639124
140943,F,student,0,27277,.0486385
140944,M,unemployed,1,14087,.56528872
140945,M,unemployed,1,0,.52055526
140946,M,employed,1,10726,.17598692
140947,M,unemployed,0,20303,.30045056
140948,F,employed,1,8178,.76556516
140949,F,employed,1,105342,0
140950,M,employed,0,13639,.32308486
140951,F,employed,1,11854,0
140952,F,retired,1,5596,0
140953,M,employed,1,8290,0
140954,F,student,0,25654,.69604939
140955,M,employed,0,9825,0
140956,M,unemployed,1,11942,.6203146
140957,F,employed,1,5090,0
140958,M,employed,1,88343,.22037062
140959,M,employed,1,26300,.054885749
140960,M,employed,0,10153,.7903502
140961,M,employed,1,11789,.76324493
140962,F,employed,1,7343,.63487929
140963,M,unemployed,1,6431,.83383882
140964,M,employed,1,14937,.91936862
140965,F,student,0,0,.98787504
140966,M,unemployed,1,15546,0
140967,M,employed,1,14652,.71966374
140968,M,unemployed,1,0,0
140969,F,employed,0,12851,.56473678
140970,M,student,0,0,.92366207
140971,F,unemployed,1,12464,.68364584
140972,M,employed,1,13376,.55171359
140973,F,unemployed,0,22775,.59078687
140974,M,student,0,0,.45037472
140975,F,employed,1,57206,.37005559
140976,M,employed,1,22288,.054871067
140977,F,student,0,12450,.92953956
140978,M,employed,1,13164,.71179718
140979,M,employed,1,5265,.21558167
140980,F,employed,0,14088,.53910601
140981,M,employed,1,8311,.73516572
140982,F,employed,1,10042,.062836513
140983,F,unemployed,0,5624,0
140984,F,employed,1,14215,.13827667
140985,F,employed,1,16698,.98439389
140986,M,employed,0,36116,.51589465
140987,M,retired,1,14656,.23033614
140988,M,employed,1,42492,0
140989,M,student,0,0,.98997045
140990,M,student,0,2033,.16861431
